"ogs"	"Z_sum"	"w_sum"	"num_sig"	"Z_meta"	"p_meta"	"qval"	"annot"
"ko:K15555"	0.358345314635564	4	2	0.179172657317782	0.857802132590208	1	"ssuB; sulfonate transport system ATP-binding protein [EC:7.6.2.14]"
"ko:K01658"	0.41083905631788	5	2	0.183732811547729	0.854223067181467	1	"trpG; anthranilate synthase component II [EC:4.1.3.27]"
"ko:K21572"	0.394138109307036	4	1	0.197069054653518	0.84377349934392	1	"susD; starch-binding outer membrane protein, SusD/RagB family"
"ko:K07112"	0.398412512914798	4	2	0.199206256457399	0.842101405559291	1	"K07112; uncharacterized protein"
"ko:K03407"	0.404883803083522	4	2	0.202441901541761	0.8395712737769	1	"cheA; two-component system, chemotaxis family, sensor kinase CheA [EC:2.7.13.3]"
"ko:K00648"	0.354095377491199	3	0	0.204437061513346	0.838011970802044	1	"fabH; 3-oxoacyl-[acyl-carrier-protein] synthase III [EC:2.3.1.180]"
"ko:K13277"	0.363160208447568	3	0	0.209670644106164	0.833924738845109	1	"epr; minor extracellular protease Epr [EC:3.4.21.-]"
"ko:K01469"	0.423282508185648	4	3	0.211641254092824	0.83238692217928	1	"OPLAH, OXP1, oplAH; 5-oxoprolinase (ATP-hydrolysing) [EC:3.5.2.9]"
"ko:K00018"	0.424021665422637	4	3	0.212010832711319	0.832098583144091	1	"hprA; glycerate dehydrogenase [EC:1.1.1.29]"
"ko:K09004"	0.424892422615698	4	2	0.212446211307849	0.83175893705656	1	"K09004; uncharacterized protein"
"ko:K03932"	0.439377062421066	4	1	0.219688531210533	0.826113737245567	1	"lpqC; polyhydroxybutyrate depolymerase"
"ko:K02756"	0.401442545792554	3	2	0.2317729618775	0.816714358557815	1	NA
"ko:K02083"	0.402056198713523	3	0	0.23212725455661	0.816439176869375	1	"allC; allantoate deiminase [EC:3.5.3.9]"
"ko:K09815"	0.41350352419521	3	1	0.238736371004963	0.811310012089532	1	"znuA; zinc transport system substrate-binding protein"
"ko:K05988"	0.479580936994105	4	1	0.239790468497052	0.810492696471407	1	"dexA; dextranase [EC:3.2.1.11]"
"ko:K02477"	0.503750568069791	4	1	0.251875284034895	0.801137464286242	1	"K02477; two-component system, LytTR family, response regulator"
"ko:K14059"	0.506200988592086	4	0	0.253100494296043	0.800190556918648	1	"int; integrase"
"ko:K03604"	0.510647821909886	4	2	0.255323910954943	0.798472933536039	1	"purR; LacI family transcriptional regulator, purine nucleotide synthesis repressor"
"ko:K13529"	0.598455022190177	5	2	0.267637222218676	0.788978576629089	1	"ada-alkA; AraC family transcriptional regulator, regulatory protein of adaptative response / DNA-3-methyladenine glycosylase II [EC:3.2.2.21]"
"ko:K02878"	0.546971424642151	4	0	0.273485712321075	0.784479873784455	1	"RP-L16, MRPL16, rplP; large subunit ribosomal protein L16"
"ko:K07402"	0.548850991092113	4	3	0.274425495546056	0.783757652186772	1	"xdhC; xanthine dehydrogenase accessory factor"
"ko:K09775"	0.482074862078508	3	1	0.278326051390578	0.780762079747394	1	"K09775; uncharacterized protein"
"ko:K00926"	0.484668181712709	3	2	0.279823305179479	0.779613070731088	1	"arcC; carbamate kinase [EC:2.7.2.2]"
"ko:K11751"	0.580769677262773	4	0	0.290384838631386	0.771521841269886	1	"ushA; 5'-nucleotidase / UDP-sugar diphosphatase [EC:3.1.3.5 3.6.1.45]"
"ko:K19119"	0.654038284043924	5	0	0.292494812601906	0.769908325505448	1	"cas5d; CRISPR-associated protein Cas5d"
"ko:K07485"	0.591291458662153	4	1	0.295645729331077	0.767500646914665	1	"K07485; transposase"
"ko:K03724"	0.664128631456928	5	3	0.297007353148319	0.766460895314999	1	"lhr; ATP-dependent helicase Lhr and Lhr-like helicase [EC:3.6.4.13 5.6.2.4]"
"ko:K01541"	0.602768893259001	4	2	0.301384446629501	0.763121353078629	1	NA
"ko:K12950"	0.602768893259001	4	2	0.301384446629501	0.763121353078629	1	"ctpC; manganese-transporting P-type ATPase C [EC:7.2.2.22]"
"ko:K02074"	0.530840708346898	3	0	0.306481025860893	0.759238424385589	1	"ABC.ZM.A; zinc/manganese transport system ATP-binding protein"
"ko:K03856"	0.550244341036076	3	2	0.317683718417247	0.750724862736313	1	"AROA2, aroA; 3-deoxy-7-phosphoheptulonate synthase [EC:2.5.1.54]"
"ko:K13498"	0.728868091467753	5	2	0.325959719830486	0.74445483103738	1	"trpCF; indole-3-glycerol phosphate synthase / phosphoribosylanthranilate isomerase [EC:4.1.1.48 5.3.1.24]"
"ko:K02372"	0.571683073739819	3	1	0.330061376514837	0.741353586410719	1	"fabZ; 3-hydroxyacyl-[acyl-carrier-protein] dehydratase [EC:4.2.1.59]"
"ko:K06877"	0.580064698067227	3	0	0.334900509576512	0.737700137691979	1	"K06877; DEAD/DEAH box helicase domain-containing protein"
"ko:K20866"	0.673283399320781	4	2	0.336641699660391	0.736387017339126	1	"yihX; glucose-1-phosphatase [EC:3.1.3.10]"
"ko:K19309"	0.594203752149932	3	0	0.343063696257249	0.731550541780958	1	"bcrA; bacitracin transport system ATP-binding protein"
"ko:K02757"	0.614583343753874	3	2	0.35482985895576	0.722717057799266	1	"bglF, bglP; beta-glucoside PTS system EIICBA component [EC:2.7.1.-]"
"ko:K16363"	0.621620205942379	3	1	0.358892593234543	0.719675440761036	1	"lpxC-fabZ; UDP-3-O-[3-hydroxymyristoyl] N-acetylglucosamine deacetylase / 3-hydroxyacyl-[acyl-carrier-protein] dehydratase [EC:3.5.1.108 4.2.1.59]"
"ko:K15866"	0.625032090936867	3	3	0.360862445954555	0.718202278378702	1	"paaG; 2-(1,2-epoxy-1,2-dihydrophenyl)acetyl-CoA isomerase [EC:5.3.3.18]"
"ko:K01219"	0.725531838139788	4	2	0.362765919069894	0.716779752701298	1	"E3.2.1.81; beta-agarase [EC:3.2.1.81]"
"ko:K02566"	0.637238464414948	3	0	0.367909798967954	0.712940493409985	1	"nagD; 5'-nucleotidase [EC:3.1.3.5]"
"ko:K19224"	0.643168020329796	3	0	0.371333229671566	0.710389350721814	1	"lytE, cwlF; peptidoglycan DL-endopeptidase LytE [EC:3.4.-.-]"
"ko:K06518"	0.650126756702674	3	3	0.375350857989667	0.707399547163734	1	"cidA; holin-like protein"
"ko:K00060"	0.752971895086878	4	2	0.376485947543439	0.706555660578997	1	"tdh; threonine 3-dehydrogenase [EC:1.1.1.103]"
"ko:K08642"	0.666121190353385	3	1	0.384585248563441	0.700544725021044	1	"lasA; LasA protease [EC:3.4.24.-]"
"ko:K07491"	0.883502685628751	5	1	0.395114412673903	0.692758452685517	1	"rayT; REP-associated tyrosine transposase"
"ko:K03654"	0.81285952894274	4	2	0.40642976447137	0.68442685359237	1	"recQ; ATP-dependent DNA helicase RecQ [EC:5.6.2.4]"
"ko:K03839"	0.926298783544887	5	0	0.414253409496346	0.678688530754678	1	"fldA, nifF, isiB; flavodoxin I"
"ko:K08981"	0.719202360021659	3	1	0.415231676160319	0.677972312302423	1	"K08981; putative membrane protein"
"ko:K02190"	0.964447509923869	5	4	0.431314038584035	0.666240044056198	1	"cbiK; sirohydrochlorin cobaltochelatase [EC:4.99.1.3]"
"ko:K06200"	0.887403237904384	4	2	0.443701618952192	0.657258324828355	1	"cstA; carbon starvation protein"
"ko:K07474"	1.00698261206347	5	0	0.450336314546845	0.652467958005706	1	"xtmA; phage terminase small subunit"
"ko:K00390"	1.06538116550591	5	2	0.476452941603835	0.633751725361233	1	"cysH; phosphoadenosine phosphosulfate reductase [EC:1.8.4.8 1.8.4.10]"
"ko:K06940"	0.954934382040338	4	1	0.477467191020169	0.633029478286997	1	"K06940; uncharacterized protein"
"ko:K03640"	0.847392338192447	3	3	0.489242194564635	0.624670240230608	1	"pal; peptidoglycan-associated lipoprotein"
"ko:K11050"	1.00466155974338	4	1	0.50233077987169	0.615434861314537	1	"cylA; multidrug/hemolysin transport system ATP-binding protein"
"ko:K06338"	0.872579761979096	3	0	0.503784160468051	0.614413059594693	1	"cotSA; spore coat protein SA"
"ko:K02864"	0.888127341241826	3	0	0.512760559540635	0.608118821862652	1	"RP-L10, MRPL10, rplJ; large subunit ribosomal protein L10"
"ko:K05772"	1.02674855285123	4	2	0.513374276425614	0.607689535902554	1	"tupA, vupA; tungstate transport system substrate-binding protein"
"ko:K02904"	1.03635817948995	4	0	0.518179089744974	0.604333322623147	1	"RP-L29, rpmC; large subunit ribosomal protein L29"
"ko:K05879"	0.898394268039967	3	2	0.518688172491292	0.603978210885352	1	"dhaL; phosphoenolpyruvate---glycerone phosphotransferase subunit DhaL [EC:2.7.1.121]"
"ko:K03547"	0.902820370086001	3	2	0.52124358369903	0.602197096291414	1	"sbcD, mre11; DNA repair protein SbcD/Mre11"
"ko:K07407"	1.07545003564418	4	1	0.537725017822088	0.590766904782551	1	"E3.2.1.22B, galA, rafA; alpha-galactosidase [EC:3.2.1.22]"
"ko:K14155"	1.08460956687505	4	0	0.542304783437524	0.587608560898234	1	"patB, malY; cysteine-S-conjugate beta-lyase [EC:4.4.1.13]"
"ko:K18785"	0.964691286188544	3	2	0.556964773765842	0.577551497235887	1	"mp2; beta-1,4-mannooligosaccharide/beta-1,4-mannosyl-N-acetylglucosamine phosphorylase [EC:2.4.1.319 2.4.1.320]"
"ko:K03332"	1.12911162923571	4	0	0.564555814617857	0.57237592627203	1	"fruA; fructan beta-fructosidase [EC:3.2.1.80]"
"ko:K14445"	1.12953546160416	4	2	0.564767730802079	0.572231758453662	1	"SLC13A2_3_5; solute carrier family 13 (sodium-dependent dicarboxylate transporter), member 2/3/5"
"ko:K16328"	1.13182409705673	4	0	0.565912048528364	0.571453570655427	1	"psuK; pseudouridine kinase [EC:2.7.1.83]"
"ko:K05838"	0.983552151676547	3	0	0.56785409953249	0.570134041511085	1	"ybbN; putative thioredoxin"
"ko:K16710"	0.993836935116278	3	1	0.573792022019976	0.566108548074929	1	"wcaK, amsJ; colanic acid/amylovoran biosynthesis protein WcaK/AmsJ"
"ko:K06610"	1.14963687069321	4	2	0.574818435346607	0.565414097379227	1	"iolF; MFS transporter, SP family, inositol transporter"
"ko:K00768"	1.30924854865814	5	4	0.58551375084851	0.558202323296556	1	"E2.4.2.21, cobU, cobT; nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase [EC:2.4.2.21]"
"ko:K20461"	1.01754681722219	3	1	0.587480928836278	0.556880755179503	1	"nukG, mcdG, sboG; lantibiotic transport system permease protein"
"ko:K11752"	1.0221571135244	3	1	0.590142684647403	0.555094993979293	1	"ribD; diaminohydroxyphosphoribosylaminopyrimidine deaminase / 5-amino-6-(5-phosphoribosylamino)uracil reductase [EC:3.5.4.26 1.1.1.193]"
"ko:K21009"	1.03148733334271	3	2	0.595529489571104	0.55148959304489	1	"pelD; polysaccharide biosynthesis protein PelD"
"ko:K19055"	1.34734075478568	5	0	0.602549103311329	0.546808687960111	1	"prdX, proX; Ala-tRNA(Pro) deacylase [EC:3.1.1.-]"
"ko:K07502"	1.20538741937751	4	3	0.602693709688756	0.546712466945618	1	"yprB; uncharacterized protein"
"ko:K19354"	1.05435914111438	3	1	0.608734533944928	0.542700412844121	1	"waaH; heptose III glucuronosyltransferase [EC:2.4.1.-]"
"ko:K19427"	1.22560983242661	4	1	0.612804916213305	0.540005339808297	1	"epsJ; glycosyltransferase EpsJ [EC:2.4.-.-]"
"ko:K05685"	1.22730517864548	4	3	0.613652589322738	0.539444924038467	1	"macB; macrolide transport system ATP-binding/permease protein [EC:7.6.2.-]"
"ko:K09684"	1.23104806055141	4	1	0.615524030275703	0.538208704629664	1	"pucR; PucR family transcriptional regulator, purine catabolism regulatory protein"
"ko:K01567"	1.07078439229763	3	3	0.618217657137085	0.536431872276177	1	"pdaA; peptidoglycan-N-acetylmuramic acid deacetylase [EC:3.5.1.-]"
"ko:K03635"	1.24390077792824	4	4	0.621950388964118	0.533974490287263	1	"MOCS2B, moaE; molybdopterin synthase catalytic subunit [EC:2.8.1.12]"
"ko:K03831"	1.24390077792824	4	4	0.621950388964118	0.533974490287263	1	"mogA; molybdopterin adenylyltransferase [EC:2.7.7.75]"
"ko:K11624"	1.26987689360386	4	1	0.634938446801932	0.525468560785069	1	"ydfI; two-component system, NarL family, response regulator YdfI"
"ko:K18816"	1.11175362286517	3	2	0.641871253433749	0.520956780518776	1	"aac6-I, aacA7; aminoglycoside 6'-N-acetyltransferase I [EC:2.3.1.82]"
"ko:K06994"	1.11837239617606	3	2	0.645692603986497	0.518478451344214	1	"K06994; putative drug exporter of the RND superfamily"
"ko:K02890"	1.46515135620622	5	0	0.655235605960624	0.512316073044352	1	"RP-L22, MRPL22, rplV; large subunit ribosomal protein L22"
"ko:K20460"	1.136306129795	3	1	0.656046649918968	0.511794109241284	1	"nukE, mcdE, sboE; lantibiotic transport system permease protein"
"ko:K15923"	1.14248896546437	3	0	0.659616311757029	0.509500083853555	1	"AXY8, FUC95A, afcA; alpha-L-fucosidase 2 [EC:3.2.1.51]"
"ko:K02233"	1.51136292018909	5	4	0.675902045643081	0.499102838860967	1	"E2.7.8.26, cobS, cobV; adenosylcobinamide-GDP ribazoletransferase [EC:2.7.8.26]"
"ko:K02931"	1.35256506720817	4	0	0.676282533604085	0.49886128009305	1	"RP-L5, MRPL5, rplE; large subunit ribosomal protein L5"
"ko:K21472"	1.17664141665304	3	3	0.679334238644298	0.496926106959002	1	"lytH; peptidoglycan LD-endopeptidase LytH [EC:3.4.-.-]"
"ko:K07458"	1.52017886770303	5	0	0.679844657228525	0.496602826941434	1	"vsr; DNA mismatch endonuclease, patch repair protein [EC:3.1.-.-]"
"ko:K02965"	1.52655510492427	5	0	0.682696197201999	0.494798833189434	1	"RP-S19, rpsS; small subunit ribosomal protein S19"
"ko:K09955"	1.19679533852773	3	0	0.690970110863875	0.489584324448153	1	"K09955; uncharacterized protein"
"ko:K21064"	1.20505867590933	3	1	0.695740950925547	0.4865910748728	1	"ycsE, yitU, ywtE; 5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase [EC:3.1.3.104]"
"ko:K02019"	1.39562178058453	4	2	0.697810890292265	0.485295467590439	1	"modE; molybdate transport system regulatory protein"
"ko:K07213"	1.40778366796635	4	0	0.703891833983175	0.481500137286154	1	"ATOX1, ATX1, copZ, golB; copper chaperone"
"ko:K03154"	1.58736353835216	5	2	0.709890555352006	0.477772007694266	1	"thiS; sulfur carrier protein"
"ko:K02892"	1.65049440848437	5	0	0.738123538770871	0.460439381000208	1	"RP-L23, MRPL23, rplW; large subunit ribosomal protein L23"
"ko:K02072"	1.2799810169083	3	3	0.738997384669616	0.459908585461291	1	"metI; D-methionine transport system permease protein"
"ko:K10117"	1.28022192681513	3	0	0.739136474069178	0.459824130737921	1	"msmE; raffinose/stachyose/melibiose transport system substrate-binding protein"
"ko:K01101"	1.48264967766591	4	0	0.741324838832957	0.458496504682681	1	"E3.1.3.41; 4-nitrophenyl phosphatase [EC:3.1.3.41]"
"ko:K00265"	1.49755223253847	4	0	0.748776116269234	0.453992157384377	1	"gltB; glutamate synthase (NADPH) large chain [EC:1.4.1.13]"
"ko:K00284"	1.49755223253847	4	0	0.748776116269234	0.453992157384377	1	"GLU, gltS; glutamate synthase (ferredoxin) [EC:1.4.7.1]"
"ko:K02071"	1.31123270436057	3	3	0.757040554832817	0.449025566165053	1	"metN; D-methionine transport system ATP-binding protein"
"ko:K00441"	1.73416216964701	5	2	0.775540899067846	0.43802010784617	1	"frhB; coenzyme F420 hydrogenase subunit beta [EC:1.12.98.1]"
"ko:K03312"	1.55777455744457	4	2	0.778887278722287	0.436046118282867	1	"gltS; glutamate:Na+ symporter, ESS family"
"ko:K02986"	1.57628604291578	4	0	0.788143021457889	0.430613053078167	1	"RP-S4, rpsD; small subunit ribosomal protein S4"
"ko:K22100"	1.76822261044647	5	1	0.790773191262087	0.429076356710506	1	"trpF; 2,5-diamino-6-(5-phospho-D-ribosylamino)pyrimidin-4(3H)-one isomerase/dehydratase [EC:4.2.1.160]"
"ko:K10541"	1.59502216640961	4	0	0.797511083204804	0.425154268614642	1	"mglC; methyl-galactoside transport system permease protein"
"ko:K05964"	1.60444437664108	4	2	0.802222188320541	0.422424443602476	1	"citX; holo-ACP synthase [EC:2.7.7.61]"
"ko:K05966"	1.60444437664108	4	2	0.802222188320541	0.422424443602476	1	"citG; triphosphoribosyl-dephospho-CoA synthase [EC:2.4.2.52]"
"ko:K13927"	1.60444437664108	4	2	0.802222188320541	0.422424443602476	1	"citXG; holo-ACP synthase / triphosphoribosyl-dephospho-CoA synthase [EC:2.7.7.61 2.4.2.52]"
"ko:K13930"	1.60444437664108	4	2	0.802222188320541	0.422424443602476	1	"mdcB; triphosphoribosyl-dephospho-CoA synthase [EC:2.4.2.52]"
"ko:K05343"	1.62975206452473	4	1	0.814876032262366	0.415143273749761	1	"treS; maltose alpha-D-glucosyltransferase / alpha-amylase [EC:5.4.99.16 3.2.1.1]"
"ko:K21498"	1.63588650711324	4	0	0.817943253556618	0.413389590658364	1	"higA-1; antitoxin HigA-1"
"ko:K02017"	1.82960703485055	5	4	0.818225140407532	0.41322864230578	1	"modC; molybdate transport system ATP-binding protein [EC:7.3.2.5]"
"ko:K13497"	1.86190182269692	5	2	0.832667808596215	0.405032104626778	1	"trpGD; anthranilate synthase/phosphoribosyltransferase [EC:4.1.3.27 2.4.2.18]"
"ko:K02948"	1.66700768851063	4	0	0.833503844255317	0.404560630650089	1	"RP-S11, MRPS11, rpsK; small subunit ribosomal protein S11"
"ko:K07149"	1.66890774649753	4	1	0.834453873248763	0.404025269925623	1	"K07149; uncharacterized protein"
"ko:K06306"	1.45311731357938	3	1	0.838957672159163	0.401493062653959	1	"yaaH; spore germination protein"
"ko:K03816"	1.45473178601675	3	0	0.839889788255474	0.400970183742177	1	"xpt; xanthine phosphoribosyltransferase [EC:2.4.2.22]"
"ko:K19294"	1.45633175207535	3	2	0.840813529090105	0.400452406698449	1	"algI; alginate O-acetyltransferase complex protein AlgI"
"ko:K07304"	1.883236607549	5	1	0.842209014439129	0.399670968889501	1	"msrA; peptide-methionine (S)-S-oxide reductase [EC:1.8.4.11]"
"ko:K11688"	1.47835590477284	3	1	0.853529179578671	0.39336591318421	1	"dctP; C4-dicarboxylate-binding protein DctP"
"ko:K19115"	1.9181785992166	5	1	0.857835548166727	0.390983277559054	1	"csh2; CRISPR-associated protein Csh2"
"ko:K04517"	1.48763409114339	3	2	0.8588859429773	0.390403445543617	1	"tyrA2; prephenate dehydrogenase [EC:1.3.1.12]"
"ko:K15022"	1.48870970241501	3	1	0.859506947434513	0.390060888691057	1	"fdhB; formate dehydrogenase (NADP+) beta subunit [EC:1.17.1.10]"
"ko:K08282"	1.73317390700231	4	2	0.866586953501156	0.386168364421474	1	"E2.7.11.1; non-specific serine/threonine protein kinase [EC:2.7.11.1]"
"ko:K09384"	1.94047303394323	5	4	0.867805922480465	0.385500587289918	1	"K09384; uncharacterized protein"
"ko:K19117"	1.94163606129276	5	1	0.868326044123111	0.385215868474329	1	"csd1, cas8c; CRISPR-associated protein Csd1"
"ko:K01004"	1.5093341624503	3	1	0.871414484987777	0.383527879606781	1	"pcs; phosphatidylcholine synthase [EC:2.7.8.24]"
"ko:K02952"	1.74997494081406	4	0	0.87498747040703	0.381580723219183	1	"RP-S13, rpsM; small subunit ribosomal protein S13"
"ko:K21469"	1.52450267275883	3	2	0.880172028497616	0.378766123963262	1	"pbp4b; serine-type D-Ala-D-Ala carboxypeptidase [EC:3.4.16.4]"
"ko:K10810"	1.52949675669257	3	0	0.883055364201116	0.377206359117981	1	"tenI; thiazole tautomerase (transcriptional regulator TenI) [EC:5.3.99.10]"
"ko:K07315"	1.9921714089625	5	2	0.890926138654338	0.372968796440721	1	"rsbU_P; phosphoserine phosphatase RsbU/P [EC:3.1.3.3]"
"ko:K03076"	1.55339893654794	3	1	0.896855294174833	0.369796138063039	1	"secY; preprotein translocase subunit SecY"
"ko:K15736"	1.80698644482302	4	2	0.90349322241151	0.366264183728078	1	"lhgO; (S)-2-hydroxyglutarate dehydrogenase [EC:1.1.5.13]"
"ko:K10189"	1.56501441329245	3	0	0.90356149280004	0.366227967622446	1	"lacF, araP; lactose/L-arabinose transport system permease protein"
"ko:K04565"	1.56775796962397	3	0	0.905145485786582	0.365388317607458	1	"SOD1; superoxide dismutase, Cu-Zn family [EC:1.15.1.1]"
"ko:K02961"	1.81977387257232	4	1	0.909886936286158	0.362882139949703	1	"RP-S17, MRPS17, rpsQ; small subunit ribosomal protein S17"
"ko:K08281"	1.57932203612052	3	0	0.91182200269129	0.36186242581056	1	"pncA; nicotinamidase/pyrazinamidase [EC:3.5.1.19 3.5.1.-]"
"ko:K03205"	2.04209237203695	5	1	0.913251472041682	0.361110298537789	1	"virD4, lvhD4; type IV secretion system protein VirD4 [EC:7.4.2.8]"
"ko:K02874"	1.82842880536159	4	1	0.914214402680794	0.36060419762392	1	"RP-L14, MRPL14, rplN; large subunit ribosomal protein L14"
"ko:K19081"	1.59683155196678	3	0	0.921931126378507	0.35656450203668	1	"braS, bceS; two-component system, OmpR family, sensor histidine kinase BraS/BceS [EC:2.7.13.3]"
"ko:K05816"	1.60404644106167	3	1	0.926096644539618	0.354395757625556	1	"ugpC; sn-glycerol 3-phosphate transport system ATP-binding protein [EC:7.6.2.10]"
"ko:K02895"	1.85543214188773	4	0	0.927716070943864	0.353554869834334	1	"RP-L24, MRPL24, rplX; large subunit ribosomal protein L24"
"ko:K05802"	1.86651558065935	4	2	0.933257790329673	0.350686883027347	1	"mscK, kefA, aefA; potassium-dependent mechanosensitive channel"
"ko:K18831"	1.87582882616258	4	1	0.93791441308129	0.348288395571769	1	"higA; HTH-type transcriptional regulator / antitoxin HigA"
"ko:K02224"	2.12977547981818	5	4	0.952464549937135	0.340861436274228	1	"cobB-cbiA; cobyrinic acid a,c-diamide synthase [EC:6.3.5.9 6.3.5.11]"
"ko:K00196"	1.66503123012801	3	2	0.961306228923538	0.336398216904202	1	"cooF; anaerobic carbon-monoxide dehydrogenase iron sulfur subunit"
"ko:K02818"	1.67922356990083	3	1	0.96950018011181	0.332295690395411	1	NA
"ko:K02819"	1.67922356990083	3	1	0.96950018011181	0.332295690395411	1	"treB, treP; trehalose PTS system EIIBC or EIIBCA component [EC:2.7.1.201]"
"ko:K03118"	1.6969205908666	3	2	0.979717559930252	0.327225555729584	1	"tatC; sec-independent protein translocase protein TatC"
"ko:K03637"	1.96945388310416	4	4	0.984726941552078	0.324758215317487	1	"moaC, CNX3; cyclic pyranopterin monophosphate synthase [EC:4.6.1.17]"
