"mod"	"comp"	"n"	"n_sig"	"p"	"est"	"mean_sig_est"	"q"	"V2"
"md:M00906"	"hdi_diff"	5	0	1	0	0	1	"Ethynylserine biosynthesis, lysine => ethynylserine"
"md:M00909"	"human"	8	2	0.120894153426302	4.01503653359285	-0.451616634158493	1	"UDP-N-acetyl-D-glucosamine biosynthesis, prokaryotes, glucose => UDP-GlcNAc"
"md:M00909"	"hdi_diff"	8	3	0.00687147793854449	10.6992034183243	0.260268607156856	1	"UDP-N-acetyl-D-glucosamine biosynthesis, prokaryotes, glucose => UDP-GlcNAc"
"md:M00911"	"human"	8	0	1	0	-0.10305138457124	1	"Riboflavin biosynthesis, fungi, GTP => riboflavin/FMN/FAD"
"md:M00911"	"hdi_diff"	8	0	1	0	0.191705585545322	1	"Riboflavin biosynthesis, fungi, GTP => riboflavin/FMN/FAD"
"md:M00912"	"human"	13	1	0.645781468757014	1.00297767076725	-0.0421544049842629	1	"NAD biosynthesis, tryptophan => quinolinate => NAD"
"md:M00912"	"hdi_diff"	13	2	0.149725746041921	3.23949267034717	0.0968194331453644	1	"NAD biosynthesis, tryptophan => quinolinate => NAD"
"md:M00913"	"human"	5	0	1	0	0.0586498153119012	1	"Pantothenate biosynthesis, 2-oxoisovalerate/spermine => pantothenate"
"md:M00913"	"hdi_diff"	5	2	0.0253863720841277	11.8798794351767	0.0662368535445508	1	"Pantothenate biosynthesis, 2-oxoisovalerate/spermine => pantothenate"
"md:M00914"	"human"	7	3	0.01247118679513	9.03759117175857	-2.69079133014218	1	"Coenzyme A biosynthesis, archaea, 2-oxoisovalerate => 4-phosphopantoate => CoA"
"md:M00914"	"hdi_diff"	7	1	0.317943483691064	2.96799270378516	0.411657134313726	1	"Coenzyme A biosynthesis, archaea, 2-oxoisovalerate => 4-phosphopantoate => CoA"
"md:M00917"	"human"	13	0	1	0	0.00764209156894567	1	"Phytosterol biosynthesis, squalene 2,3-epoxide => campesterol/sitosterol"
"md:M00917"	"hdi_diff"	13	0	1	0	0.063496750958343	1	"Phytosterol biosynthesis, squalene 2,3-epoxide => campesterol/sitosterol"
"md:M00924"	"human"	21	1	0.813026085703259	0.601563084925683	-0.390884611510805	1	"Cobalamin biosynthesis, anaerobic, uroporphyrinogen III => sirohydrochlorin => cobyrinate a,c-diamide"
"md:M00924"	"hdi_diff"	21	17	9.69156688952741e-19	76.7025437571801	0.750341185899957	1.58166371637087e-15	"Cobalamin biosynthesis, anaerobic, uroporphyrinogen III => sirohydrochlorin => cobyrinate a,c-diamide"
"md:M00925"	"human"	16	0	1	0	-0.0490302410283695	1	"Cobalamin biosynthesis, aerobic, uroporphyrinogen III => precorrin 2 => cobyrinate a,c-diamide"
"md:M00925"	"hdi_diff"	16	9	2.70403723330806e-08	23.0232645784655	0.389715414521624	4.38865242965897e-05	"Cobalamin biosynthesis, aerobic, uroporphyrinogen III => precorrin 2 => cobyrinate a,c-diamide"
"md:M00926"	"human"	10	0	1	0	0.0126480781062218	1	"Heme biosynthesis, bacteria, glutamyl-tRNA => coproporphyrin III => heme"
"md:M00926"	"hdi_diff"	10	2	0.0958011454435529	4.45473722810623	0.119791600424897	1	"Heme biosynthesis, bacteria, glutamyl-tRNA => coproporphyrin III => heme"
"md:M00929"	"human"	5	0	1	0	0	1	"Gibberellin A1 biosynthesis, GGPP => GA1"
"md:M00929"	"hdi_diff"	5	0	1	0	0	1	"Gibberellin A1 biosynthesis, GGPP => GA1"
"md:M00930"	"human"	7	1	0.428087496140591	2.00640786050155	0.474746581623061	1	"Menaquinone biosynthesis, futalosine pathway"
"md:M00930"	"hdi_diff"	7	1	0.317943483691064	2.96799270378516	1.12422095170229	1	"Menaquinone biosynthesis, futalosine pathway"
"md:M00931"	"human"	5	0	1	0	0.866754858568623	1	"Menaquinone biosynthesis, modified futalosine pathway"
"md:M00931"	"hdi_diff"	5	0	1	0	1.11274842222971	1	"Menaquinone biosynthesis, modified futalosine pathway"
"md:M00932"	"human"	13	0	1	0	0.097375133393043	1	"Phylloquinone biosynthesis, chorismate (+ phytyl-PP) => phylloquinol"
"md:M00932"	"hdi_diff"	13	1	0.508703790411212	1.48369027573416	-0.180096348727692	1	"Phylloquinone biosynthesis, chorismate (+ phytyl-PP) => phylloquinol"
"md:M00934"	"human"	12	0	1	0	0	1	"Mycinamicin biosynthesis, malonyl-CoA + methylmalonyl-CoA => protomycinolide IV => mycinamicin II"
"md:M00934"	"hdi_diff"	12	0	1	0	0	1	"Mycinamicin biosynthesis, malonyl-CoA + methylmalonyl-CoA => protomycinolide IV => mycinamicin II"
"md:M00935"	"human"	6	1	0.38055745426625	2.40774161159199	-0.881245733769111	1	"Methanofuran biosynthesis"
"md:M00935"	"hdi_diff"	6	1	0.279617463196384	3.56167328064575	0.430825491919786	1	"Methanofuran biosynthesis"
"md:M00936"	"human"	5	1	0.329079506857383	3.0097458283033	-1.69290219299298	1	"Melatonin biosynthesis, plants, tryptophan => serotonin => melatonin"
"md:M00936"	"hdi_diff"	5	1	0.239139506216474	4.4521938071492	1.24638204500721	1	"Melatonin biosynthesis, plants, tryptophan => serotonin => melatonin"
"md:M00937"	"human"	17	0	1	0	0	1	"Aflatoxin biosynthesis, malonyl-CoA => aflatoxin B1"
"md:M00937"	"hdi_diff"	17	0	1	0	0	1	"Aflatoxin biosynthesis, malonyl-CoA => aflatoxin B1"
"md:M00938"	"human"	11	0	1	0	0.0566860355524895	1	"Pyrimidine deoxyribonucleotide biosynthesis, UDP => dTTP"
"md:M00938"	"hdi_diff"	11	0	1	0	0.0249903304890287	1	"Pyrimidine deoxyribonucleotide biosynthesis, UDP => dTTP"
"md:M00939"	"human"	7	0	1	0	0.334568275759903	1	"Pyrimidine degradation, uracil => 3-hydroxypropanoate"
"md:M00939"	"hdi_diff"	7	0	1	0	-0.36023579325203	1	"Pyrimidine degradation, uracil => 3-hydroxypropanoate"
"md:M00942"	"human"	5	0	1	0	0	1	"Pterocarpan biosynthesis, daidzein => medicarpin"
"md:M00942"	"hdi_diff"	5	0	1	0	0	1	"Pterocarpan biosynthesis, daidzein => medicarpin"
"md:M00943"	"human"	5	0	1	0	0	1	"Reticuline biosynthesis, dopamine + 4HPAA => (S)-reticuline"
"md:M00943"	"hdi_diff"	5	0	1	0	0	1	"Reticuline biosynthesis, dopamine + 4HPAA => (S)-reticuline"
"md:M00944"	"human"	8	0	1	0	0	1	"Morphine biosynthesis, (S)-reticuline => morphine"
"md:M00944"	"hdi_diff"	8	0	1	0	0	1	"Morphine biosynthesis, (S)-reticuline => morphine"
"md:M00945"	"human"	7	0	1	0	0	1	"Sanguinarine biosynthesis, (S)-reticuline => sanguinarine"
"md:M00945"	"hdi_diff"	7	0	1	0	0	1	"Sanguinarine biosynthesis, (S)-reticuline => sanguinarine"
"md:M00946"	"human"	12	0	1	0	0	1	"Noscapine biosynthesis, (S)-reticuline => noscapine"
"md:M00946"	"hdi_diff"	12	0	1	0	0	1	"Noscapine biosynthesis, (S)-reticuline => noscapine"
"md:M00948"	"human"	7	1	0.428087496140591	2.00640786050155	-0.287871426392669	1	"Hydroxyproline degradation, trans-4-hydroxy-L-proline => 2-oxoglutarate"
"md:M00948"	"hdi_diff"	7	0	1	0	-0.00827883397525562	1	"Hydroxyproline degradation, trans-4-hydroxy-L-proline => 2-oxoglutarate"
"md:M00951"	"human"	5	0	1	0	0	1	"Cremeomycin biosynthesis, aspartate/3,4-AHBA => cremeomycin"
"md:M00951"	"hdi_diff"	5	0	1	0	0	1	"Cremeomycin biosynthesis, aspartate/3,4-AHBA => cremeomycin"
"md:M00952"	"human"	8	0	1	0	0	1	"Benzoxazinoid biosynthesis, indoleglycerol phosphate => DIMBOA-glucoside"
"md:M00952"	"hdi_diff"	8	0	1	0	0	1	"Benzoxazinoid biosynthesis, indoleglycerol phosphate => DIMBOA-glucoside"
"md:M00953"	"human"	5	0	1	0	0.00259994436865045	1	"Mugineic acid biosynthesis, methionine => 3-epihydroxymugineic acid"
"md:M00953"	"hdi_diff"	5	0	1	0	1.38776011987517e-05	1	"Mugineic acid biosynthesis, methionine => 3-epihydroxymugineic acid"
"md:M00956"	"human"	7	2	0.0953772030202089	4.81763956364698	-0.123322611912793	1	"Lysine degradation, bacteria, L-lysine => succinate"
"md:M00956"	"hdi_diff"	7	3	0.00447067403846998	13.3736562571541	0.477278178102799	1	"Lysine degradation, bacteria, L-lysine => succinate"
"md:M00957"	"human"	13	3	0.0721686221743086	3.61439550095643	0.50631124082038	1	"Lysine degradation, bacteria, L-lysine => glutarate => succinate/acetyl-CoA"
"md:M00957"	"hdi_diff"	13	3	0.0287599434976286	5.34980640678414	-0.0317886788412097	1	"Lysine degradation, bacteria, L-lysine => glutarate => succinate/acetyl-CoA"
"md:M00958"	"human"	23	1	0.840634499332484	0.546886293641074	-0.0659280791893248	1	"Adenine ribonucleotide degradation, AMP => Urate"
"md:M00958"	"hdi_diff"	23	3	0.120727985723154	2.673814990879	0.384310228056395	1	"Adenine ribonucleotide degradation, AMP => Urate"
"md:M00959"	"human"	21	1	0.813026085703259	0.601563084925683	0.0294708321012829	1	"Guanine ribonucleotide degradation, GMP => Urate"
"md:M00959"	"hdi_diff"	21	3	0.0978950232575514	2.97089534247752	0.204320836867426	1	"Guanine ribonucleotide degradation, GMP => Urate"
"md:M00960"	"human"	10	0	1	0	0	1	"Lysine degradation, bacteria, L-lysine => D-lysine => succinate"
"md:M00960"	"hdi_diff"	10	0	1	0	0	1	"Lysine degradation, bacteria, L-lysine => D-lysine => succinate"
"md:M00961"	"human"	5	1	0.329079506857383	3.0097458283033	1.26909705109794	1	"Betacyanin biosynthesis, L-tyrosine => amaranthin"
"md:M00961"	"hdi_diff"	5	0	1	0	0.0403998342667236	1	"Betacyanin biosynthesis, L-tyrosine => amaranthin"
"md:M00965"	"human"	7	0	1	0	0	1	"Vindoline biosynthesis, tabersonine => vindoline"
"md:M00965"	"hdi_diff"	7	0	1	0	0	1	"Vindoline biosynthesis, tabersonine => vindoline"
"br:ko01504"	"human"	237	52	3.65405259570691e-12	3.44767293040766	0.865728300772403	5.94879762581085e-09	"Antimicrobial resistance genes"
"br:ko01504"	"hdi_diff"	237	30	9.9141264306161e-06	2.61519558557126	0.222421169716513	0.0159223064993053	"Antimicrobial resistance genes"
"br:ko00194"	"human"	138	3	0.998746631666643	0.266345488127403	0.0959971559168983	1	"Photosynthesis proteins"
"br:ko00194"	"hdi_diff"	138	11	0.117884283717423	1.54614978302924	-0.0129231418821741	1	"Photosynthesis proteins"
"br:ko00535"	"human"	54	0	1	0	0	1	"Proteoglycans"
"br:ko00535"	"hdi_diff"	54	0	1	0	0	1	"Proteoglycans"
"br:ko00536"	"human"	170	0	1	0	0.0335166544383266	1	"Glycosaminoglycan binding proteins"
"br:ko00536"	"hdi_diff"	170	0	1	0	0.0310603566527591	1	"Glycosaminoglycan binding proteins"
"br:ko01004"	"human"	147	11	0.579072321554815	0.973327865120119	0.12159144914394	1	"Lipid biosynthesis proteins"
"br:ko01004"	"hdi_diff"	147	11	0.160235663533805	1.44330019060167	0.0175038515171119	1	"Lipid biosynthesis proteins"
"br:ko01005"	"human"	159	16	0.16091835661857	1.34948142087095	0.38354394175251	1	"Lipopolysaccharide biosynthesis proteins"
"br:ko01005"	"hdi_diff"	159	8	0.61464162165624	0.942742047356344	0.0258228375773617	1	"Lipopolysaccharide biosynthesis proteins"
"br:ko01006"	"human"	51	1	0.983002473690898	0.240334289124493	0.0951014146082965	1	"Prenyltransferases"
"br:ko01006"	"hdi_diff"	51	2	0.76230849325757	0.726152852412073	0.0192582755950122	1	"Prenyltransferases"
"br:ko01007"	"human"	108	12	0.124381105550573	1.50752859647107	0.071034867582175	1	"Amino acid related enzymes"
"br:ko01007"	"hdi_diff"	108	11	0.0287366478374811	2.02686084328337	0.144718514200885	1	"Amino acid related enzymes"
"br:ko04515"	"human"	126	1	0.999958187437339	0.0958280609406737	-0.0651298406158315	1	"Cell adhesion molecules"
"br:ko04515"	"hdi_diff"	126	0	1	0	-0.00204024606835241	1	"Cell adhesion molecules"
"br:ko02035"	"human"	152	55	1.51027532448392e-23	6.99142184643667	0.833245974450857	2.46778988020673e-20	"Bacterial motility proteins"
"br:ko02035"	"hdi_diff"	152	17	0.00305219438958669	2.25722283578943	-0.056543764499782	1	"Bacterial motility proteins"
"br:ko02042"	"human"	89	5	0.822114339727837	0.715672681877032	0.0914418145360173	1	"Bacterial toxins"
"br:ko02042"	"hdi_diff"	89	3	0.858803005341784	0.620111506289059	0.105992655445961	1	"Bacterial toxins"
"br:ko02048"	"human"	183	37	4.52014239892515e-08	3.08937089891774	0.551963463883098	7.32715082865767e-05	"Prokaryotic defense system"
"br:ko02048"	"hdi_diff"	183	18	0.00896991055492371	1.95447487834692	-0.0651503792499885	1	"Prokaryotic defense system"
"br:ko03012"	"human"	93	17	0.000652175604471763	2.70679996787096	-0.566704900104119	1	"Translation factors"
"br:ko03012"	"hdi_diff"	93	4	0.735524751110051	0.799437932345128	0.00561663032039392	1	"Translation factors"
"br:ko03011"	"human"	188	38	3.01325515126355e-08	3.08933727554278	-0.745807108198076	4.88749985534948e-05	"Ribosome"
"br:ko03011"	"hdi_diff"	188	9	0.674148646533533	0.894303629654634	0.139472828312344	1	"Ribosome"
"br:ko03032"	"human"	199	18	0.267191133183798	1.19873684099445	-0.352071284712124	1	"DNA replication proteins"
"br:ko03032"	"hdi_diff"	199	4	0.994393002829612	0.363275566081618	0.0347999056549491	1	"DNA replication proteins"
"br:ko03051"	"human"	78	6	0.558259162554742	1.00298528953489	-0.338447577569327	1	"Proteasome"
"br:ko03051"	"hdi_diff"	78	4	0.601282864988487	0.962083584623779	0.215775967557657	1	"Proteasome"
"br:ko03310"	"human"	64	0	1	0	0	1	"Nuclear receptors"
"br:ko03310"	"hdi_diff"	64	0	1	0	0	1	"Nuclear receptors"
"br:ko04031"	"human"	185	0	1	0	-0.0157049301095353	1	"GTP-binding proteins"
"br:ko04031"	"hdi_diff"	185	1	0.999960888334192	0.0960539583237233	0.0207458988946119	1	"GTP-binding proteins"
"br:ko04052"	"human"	204	0	1	0	0	1	"Cytokines and growth factors"
"br:ko04052"	"hdi_diff"	204	0	1	0	0	1	"Cytokines and growth factors"
"br:ko04050"	"human"	113	0	1	0	0	1	"Cytokine receptors"
"br:ko04050"	"hdi_diff"	113	0	1	0	0	1	"Cytokine receptors"
"br:ko04091"	"human"	130	1	0.999969665914667	0.0928408324618306	0.0297241926326728	1	"Lectins"
"br:ko04091"	"hdi_diff"	130	0	1	0	0.0111027345558507	1	"Lectins"
"br:ko00537"	"human"	79	1	0.9981917214542	0.153877794076897	0.0118678505118562	1	"Glycosylphosphatidylinositol (GPI)-anchored proteins"
"br:ko00537"	"hdi_diff"	79	1	0.986762006071671	0.22765154148991	0.00631021610780216	1	"Glycosylphosphatidylinositol (GPI)-anchored proteins"
"br:ko01011"	"human"	88	16	0.000985807970175839	2.68819295319118	0.272376121733722	1	"Peptidoglycan biosynthesis and degradation proteins"
"br:ko01011"	"hdi_diff"	88	26	3.54591472161169e-13	7.5907010706242	0.106749667933526	5.77629508150544e-10	"Peptidoglycan biosynthesis and degradation proteins"
"br:ko04054"	"human"	59	2	0.946989986667928	0.421725639541277	0.205983877319013	1	"Pattern recognition receptors"
"br:ko04054"	"hdi_diff"	59	0	1	0	0.135256500131362	1	"Pattern recognition receptors"
"br:ko03210"	"human"	71	0	1	0	0	1	"Viral fusion proteins"
"br:ko03210"	"hdi_diff"	71	0	1	0	0	1	"Viral fusion proteins"
"br:br01610"	"human"	178	38	6.31559086268436e-09	3.31139322459933	-0.790037054529245	1.02628351518621e-05	"Ribosomal proteins"
"br:br01610"	"hdi_diff"	178	9	0.609815736250569	0.947614884940062	0.149461736609107	1	"Ribosomal proteins"
"br:br01611"	"human"	64	17	4.37075840921074e-06	4.38236157920933	-1.44181712465204	0.00703255028042009	"RNA polymerases"
"br:br01611"	"hdi_diff"	64	0	1	0	0.233559413246606	1	"RNA polymerases"
"br:br01612"	"human"	43	5	0.231725306464496	1.58508872476749	-0.293195330058238	1	"DNA polymerases"
"br:br01612"	"hdi_diff"	43	2	0.674576096884629	0.868129703781365	0.0579957249308175	1	"DNA polymerases"
"br:br01613"	"human"	33	4	0.244865517805162	1.66139786657623	-0.226332330815377	1	"Aminoacyl-tRNA synthetases"
"br:br01613"	"hdi_diff"	33	5	0.0290223318343116	3.1864585356431	0.105670637980954	1	"Aminoacyl-tRNA synthetases"
"br:br01601"	"human"	51	9	0.0145696029996583	2.58621442570573	-0.227411972949262	1	"Enzymes of 2-oxocarboxylic acid metabolism"
"br:br01601"	"hdi_diff"	51	5	0.133424107676935	1.93825942649217	0.150562725999079	1	"Enzymes of 2-oxocarboxylic acid metabolism"
"br:br01602"	"human"	84	5	0.781522048962659	0.761134923284493	0.227502496077956	1	"Dioxygenases"
"br:br01602"	"hdi_diff"	84	2	0.942283937352892	0.43333666341019	-0.0259662029615509	1	"Dioxygenases"
"br:br01600"	"human"	90	16	0.00126438337831242	2.61534427329798	1.01250774843081	1	"Antimicrobial resistance: KEGG signatures"
"br:br01600"	"hdi_diff"	90	5	0.525560651174524	1.04728384867594	0.0848313049553362	1	"Antimicrobial resistance: KEGG signatures"
"path:map00010"	"human"	106	17	0.00286926311922616	2.31009189798142	-0.0659652079863727	1	"Glycolysis / Gluconeogenesis"
"path:map00010"	"hdi_diff"	106	18	1.15864642595374e-05	3.67605403576599	0.219095246145356	0.018584688672298	"Glycolysis / Gluconeogenesis"
"path:map00020"	"human"	66	8	0.131344887766942	1.66275344143543	0.289529121602082	1	"Citrate cycle (TCA cycle)"
"path:map00020"	"hdi_diff"	66	7	0.0605821307232848	2.11760387755225	-0.192634272031264	1	"Citrate cycle (TCA cycle)"
"path:map00030"	"human"	85	15	0.0019089302533799	2.59110691320461	0.016396118237612	1	"Pentose phosphate pathway"
"path:map00030"	"hdi_diff"	85	14	0.000148645044924901	3.53577786889405	0.230836497358688	0.236196976385667	"Pentose phosphate pathway"
"path:map00040"	"human"	89	12	0.039024109540079	1.8811321362976	0.113363977507443	1	"Pentose and glucuronate interconversions"
"path:map00040"	"hdi_diff"	89	13	0.000834057886781737	3.06434911444924	0.268144543360404	1	"Pentose and glucuronate interconversions"
"path:map00051"	"human"	112	19	0.00084500062109195	2.4730635817325	0.0016884979486605	1	"Fructose and mannose metabolism"
"path:map00051"	"hdi_diff"	112	16	0.000286476069432627	2.989973248536	0.185849510762999	0.452918665772983	"Fructose and mannose metabolism"
"path:map00052"	"human"	78	16	0.000242344396623975	3.12309466553502	-0.0143725325446398	0.384115868649	"Galactose metabolism"
"path:map00052"	"hdi_diff"	78	14	5.66569495626032e-05	3.92396258847262	0.234882434986336	0.0904244915019146	"Galactose metabolism"
"path:map00053"	"human"	62	11	0.00702322694664419	2.60478885807998	0.251095271613001	1	"Ascorbate and aldarate metabolism"
"path:map00053"	"hdi_diff"	62	5	0.23323751507713	1.56347387050743	0.0372836469209412	1	"Ascorbate and aldarate metabolism"
"path:map00061"	"human"	39	5	0.176251489294013	1.77187330218475	0.092132001424662	1	"Fatty acid biosynthesis"
"path:map00061"	"hdi_diff"	39	7	0.00408144423277839	3.90885585511253	0.0639762636433874	1	"Fatty acid biosynthesis"
"path:map00062"	"human"	24	0	1	0	0	1	"Fatty acid elongation"
"path:map00062"	"hdi_diff"	24	0	1	0	0	1	"Fatty acid elongation"
"path:map00071"	"human"	59	9	0.0348991183240505	2.17170110862144	0.236614656534674	1	"Fatty acid degradation"
"path:map00071"	"hdi_diff"	59	5	0.204049592045448	1.65054429377034	0.0102752408197122	1	"Fatty acid degradation"
"path:map00073"	"human"	14	0	1	0	0	1	"Cutin, suberine and wax biosynthesis"
"path:map00073"	"hdi_diff"	14	0	1	0	0	1	"Cutin, suberine and wax biosynthesis"
"path:map00100"	"human"	34	0	1	0	0.0310137502494434	1	"Steroid biosynthesis"
"path:map00100"	"hdi_diff"	34	0	1	0	-0.00605356276659286	1	"Steroid biosynthesis"
"path:map00120"	"human"	18	1	0.762397791296088	0.707821402534606	0.0195091239059702	1	"Primary bile acid biosynthesis"
"path:map00120"	"hdi_diff"	18	0	1	0	0.00449557924464045	1	"Primary bile acid biosynthesis"
"path:map00121"	"human"	15	3	0.102560467667096	3.01179962927276	-0.0529131496730134	1	"Secondary bile acid biosynthesis"
"path:map00121"	"hdi_diff"	15	1	0.55960391344175	1.27165541097494	0.249710443991063	1	"Secondary bile acid biosynthesis"
"path:map00130"	"human"	59	7	0.164278960722528	1.62236495501441	0.6114490625844	1	"Ubiquinone and other terpenoid-quinone biosynthesis"
"path:map00130"	"hdi_diff"	59	5	0.204049592045448	1.65054429377034	0.0140035059367261	1	"Ubiquinone and other terpenoid-quinone biosynthesis"
"path:map00140"	"human"	47	0	1	0	-0.0181640746820284	1	"Steroid hormone biosynthesis"
"path:map00140"	"hdi_diff"	47	0	1	0	0.0672384744165577	1	"Steroid hormone biosynthesis"
"path:map00190"	"human"	223	11	0.959886796124645	0.622411912109407	0.117693897010983	1	"Oxidative phosphorylation"
"path:map00190"	"hdi_diff"	223	15	0.209478714259771	1.28684667456331	-0.118846836608849	1	"Oxidative phosphorylation"
"path:map00195"	"human"	63	2	0.959334476218087	0.394004991853671	0.153625235457999	1	"Photosynthesis"
"path:map00195"	"hdi_diff"	63	1	0.968180326928247	0.286589640573472	0.0637694730526459	1	"Photosynthesis"
"path:map00196"	"human"	42	1	0.96509093787211	0.293201963026109	0.123769339831917	1	"Photosynthesis - antenna proteins"
"path:map00196"	"hdi_diff"	42	7	0.00623499692489469	3.57304253993949	-0.221054256116388	1	"Photosynthesis - antenna proteins"
"path:map00220"	"human"	60	10	0.0152296537674771	2.41423886326408	-0.0556110079336301	1	"Arginine biosynthesis"
"path:map00220"	"hdi_diff"	60	11	0.000285989907540557	4.02033098441454	0.0285790603040871	0.452436033729162	"Arginine biosynthesis"
"path:map00230"	"human"	217	19	0.307784740532026	1.15645121030686	0.0603913867661683	1	"Purine metabolism"
"path:map00230"	"hdi_diff"	217	21	0.00606332365531095	1.92141535507136	0.104559729496104	1	"Purine metabolism"
"path:map00232"	"human"	16	0	1	0	-0.0148026695341906	1	"Caffeine metabolism"
"path:map00232"	"hdi_diff"	16	0	1	0	0.00307146136916294	1	"Caffeine metabolism"
"path:map00240"	"human"	110	10	0.335820207117092	1.20460475246353	0.0191687074068057	1	"Pyrimidine metabolism"
"path:map00240"	"hdi_diff"	110	10	0.0681512526612599	1.78578634469214	0.0626567111058394	1	"Pyrimidine metabolism"
"path:map00250"	"human"	70	9	0.0862288026028428	1.7792855317928	0.0442243007170293	1	"Alanine, aspartate and glutamate metabolism"
"path:map00250"	"hdi_diff"	70	9	0.0116268703774961	2.63685050137222	0.195022408003143	1	"Alanine, aspartate and glutamate metabolism"
"path:map00253"	"human"	17	1	0.742642124683452	0.752096227255465	0.42322274156946	1	"Tetracycline biosynthesis"
"path:map00253"	"hdi_diff"	17	2	0.227973375014825	2.37516099800651	-0.0900842895574817	1	"Tetracycline biosynthesis"
"path:map00254"	"human"	20	0	1	0	0	1	"Aflatoxin biosynthesis"
