"ogs"	"tax"	"B_prev"	"V_prev"	"pval"	"effect"	"Zscore"	"annot"
"ko:K05304"	"f__Bacteroidaceae"	0.553191489361702	0.00763358778625953	2.49203451105999e-17	4.99722758793915	8.46820499646532	"NANS, SAS; sialic acid synthase [EC:2.5.1.56 2.5.1.57 2.5.1.132]"
"ko:K03704"	"f__Bacteroidaceae"	0.787234042553192	0.114503816793893	3.13899559125911e-17	2.67881334547704	8.44127318111581	"cspA; cold shock protein"
"ko:K03892"	"f__Bacteroidaceae"	0.808510638297872	0.129770992366412	3.26654881239501e-17	2.54993618835909	8.4366169244152	"arsR; ArsR family transcriptional regulator, arsenate/arsenite/antimonite-responsive transcriptional repressor"
"ko:K18581"	"f__Bacteroidaceae"	0.936170212765957	0.251908396946565	3.76617026576125e-17	1.85303742865367	8.41995870744975	"ugl; unsaturated chondroitin disaccharide hydrolase [EC:3.2.1.180]"
"ko:K14658"	"f__Bacteroidaceae"	0.659574468085106	0.0458015267175572	4.03185204145476e-17	3.5848680172058	8.41196878396003	"nodA; nodulation protein A [EC:2.3.1.-]"
"ko:K17840"	"f__Bacteroidaceae"	0.659574468085106	0.0458015267175572	4.03185204145476e-17	3.5848680172058	8.41196878396003	"aac2-I; aminoglycoside 2'-N-acetyltransferase I [EC:2.3.1.59]"
"ko:K16899"	"f__Bacteroidaceae"	0.0212765957446809	0.687022900763359	4.38754764656654e-17	-4.47805065850379	-8.40204897582816	"addB; ATP-dependent helicase/nuclease subunit B [EC:5.6.2.4 3.1.-.-]"
"ko:K08169"	"f__Bacteroidaceae"	0.574468085106383	0.0152671755725191	4.5395198774748e-17	4.53178793812845	8.39805049685201	"yebQ; MFS transporter, DHA2 family, multidrug resistance protein"
"ko:K22306"	"f__Bacteroidaceae"	0.0425531914893617	0.717557251908397	4.70521123515279e-17	-3.79121049399016	-8.39383880898788	"gpgP; glucosyl-3-phosphoglycerate phosphatase [EC:3.1.3.85]"
"ko:K01947"	"f__Bacteroidaceae"	0.957446808510638	0.282442748091603	4.70521123515279e-17	1.72602812818047	8.39383880898788	"birA-coaX; biotin---[acetyl-CoA-carboxylase] ligase / type III pantothenate kinase [EC:6.3.4.15 2.7.1.33]"
"ko:K01807"	"f__Bacteroidaceae"	0.51063829787234	0	4.95739279669179e-17	5.70220953440175	8.38770143611237	"rpiA; ribose 5-phosphate isomerase A [EC:5.3.1.6]"
"ko:K09988"	"f__Bacteroidaceae"	0.51063829787234	0	4.95739279669179e-17	5.70220953440175	8.38770143611237	"lyxA; D-lyxose ketol-isomerase [EC:5.3.1.15]"
"ko:K18239"	"f__Bacteroidaceae"	0.51063829787234	0	4.95739279669179e-17	5.70220953440175	8.38770143611237	"fkbO, rapK; chorismatase [EC:3.3.2.13]"
"ko:K18240"	"f__Bacteroidaceae"	0.51063829787234	0	4.95739279669179e-17	5.70220953440175	8.38770143611237	"xanB2; chorismate lyase / 3-hydroxybenzoate synthase [EC:4.1.3.40 4.1.3.45]"
"ko:K01838"	"f__Bacteroidaceae"	1	0.358778625954198	6.0961510111407e-17	1.45352834685717	8.36335098638558	"pgmB; beta-phosphoglucomutase [EC:5.4.2.6]"
"ko:K06885"	"f__Bacteroidaceae"	0.978723404255319	0.320610687022901	7.99670125604106e-17	1.58043362230297	8.33128876945187	"K06885; uncharacterized protein"
"ko:K01433"	"f__Bacteroidaceae"	0.872340425531915	0.190839694656489	9.12114634153432e-17	2.13529094859989	8.31570106604372	"purU; formyltetrahydrofolate deformylase [EC:3.5.1.10]"
"ko:K18815"	"f__Bacteroidaceae"	0.787234042553192	0.122137404580153	9.59781001664987e-17	2.59296440282229	8.30965822800899	"aac6-I; aminoglycoside 6'-N-acetyltransferase I [EC:2.3.1.82]"
"ko:K18833"	"f__Bacteroidaceae"	0.531914893617021	0.00763358778625953	1.6588603584686e-16	4.94166835271795	8.24447564817513	"cmr; MFS transporter, DHA3 family, multidrug efflux protein"
"ko:K21279"	"f__Bacteroidaceae"	0.531914893617021	0.00763358778625953	1.6588603584686e-16	4.94166835271795	8.24447564817513	"E2.5.1.132; 3-deoxy-D-glycero-D-galacto-nononate 9-phosphate synthase [EC:2.5.1.132]"
"ko:K01961"	"f__Bacteroidaceae"	0.659574468085106	0.0534351145038168	1.94864220329906e-16	3.39989094638789	8.22520073821244	"accC; acetyl-CoA carboxylase, biotin carboxylase subunit [EC:6.4.1.2 6.3.4.14]"
"ko:K13652"	"f__Bacteroidaceae"	0.765957446808511	0.114503816793893	2.5902928950678e-16	2.63978756748404	8.19101639930955	"K13652; AraC family transcriptional regulator"
"ko:K01805"	"f__Bacteroidaceae"	0.893617021276596	0.221374045801527	2.64322341948552e-16	1.96548440642289	8.18858176095373	"xylA; xylose isomerase [EC:5.3.1.5]"
"ko:K13007"	"f__Bacteroidaceae"	0.702127659574468	0.0763358778625955	2.65787606951373e-16	3.04410377155652	8.18791627593427	"wbpL; glycosyltransferase WbpL [EC:2.4.1.-]"
"ko:K10954"	"f__Bacteroidaceae"	0.638297872340426	0.0458015267175573	2.82825047944684e-16	3.53828033859386	8.18043328351977	"zot; zona occludens toxin"
"ko:K00076"	"f__Bacteroidaceae"	0.48936170212766	0	3.20164951453012e-16	5.64201327484553	8.16547797566962	"hdhA; 7-alpha-hydroxysteroid dehydrogenase [EC:1.1.1.159]"
"ko:K02000"	"f__Bacteroidaceae"	0.48936170212766	0	3.20164951453012e-16	5.64201327484553	8.16547797566962	"proV; glycine betaine/proline transport system ATP-binding protein [EC:7.6.2.9]"
"ko:K06143"	"f__Bacteroidaceae"	0.48936170212766	0	3.20164951453012e-16	5.64201327484553	8.16547797566962	"creD; inner membrane protein"
"ko:K09800"	"f__Bacteroidaceae"	0.617021276595745	0.0381679389312977	3.65908554138502e-16	3.70236930000126	8.14934240039447	"tamB; translocation and assembly module TamB"
"ko:K07443"	"f__Bacteroidaceae"	0.851063829787234	0.183206106870229	3.76574548442827e-16	2.15597949141855	8.14586678030198	"ybaZ; methylated-DNA-protein-cysteine methyltransferase related protein"
"ko:K07148"	"f__Bacteroidaceae"	0.872340425531915	0.206106870229008	5.31786669271111e-16	2.02959044786003	8.10400557603081	"K07148; uncharacterized protein"
"ko:K07071"	"f__Bacteroidaceae"	0.659574468085106	0.0610687022900763	8.45060057830939e-16	3.23595825559944	8.04749473404831	"K07071; uncharacterized protein"
"ko:K01968"	"f__Bacteroidaceae"	0.638297872340426	0.0534351145038168	1.32213873735958e-15	3.35330326777595	7.99251457650867	"E6.4.1.4A; 3-methylcrotonyl-CoA carboxylase alpha subunit [EC:6.4.1.4]"
"ko:K03098"	"f__Bacteroidaceae"	0.638297872340426	0.0534351145038168	1.32213873735958e-15	3.35330326777595	7.99251457650867	"APOD; apolipoprotein D and lipocalin family protein"
"ko:K08482"	"f__Bacteroidaceae"	0.638297872340426	0.0534351145038168	1.32213873735958e-15	3.35330326777595	7.99251457650867	"kaiC; circadian clock protein KaiC"
"ko:K11263"	"f__Bacteroidaceae"	0.638297872340426	0.0534351145038168	1.32213873735958e-15	3.35330326777595	7.99251457650867	"bccA, pccA; acetyl-CoA/propionyl-CoA carboxylase, biotin carboxylase, biotin carboxyl carrier protein [EC:6.4.1.2 6.4.1.3 6.3.4.14]"
"ko:K07727"	"f__Bacteroidaceae"	0.829787234042553	0.175572519083969	1.39043351747039e-15	2.17804077572419	7.98630506641692	"K07727; putative transcriptional regulator"
"ko:K00943"	"f__Bacteroidaceae"	0.617021276595745	0.0458015267175572	1.8770809233743e-15	3.49013789903138	7.94920771644274	"tmk, DTYMK; dTMP kinase [EC:2.7.4.9]"
"ko:K02001"	"f__Bacteroidaceae"	0.468085106382979	0	1.9978292970668e-15	5.57919555750227	7.9414799977102	"proW; glycine betaine/proline transport system permease protein"
"ko:K07101"	"f__Bacteroidaceae"	0.468085106382979	0	1.9978292970668e-15	5.57919555750227	7.9414799977102	"K07101; uncharacterized protein"
"ko:K07115"	"f__Bacteroidaceae"	0.468085106382979	0	1.9978292970668e-15	5.57919555750227	7.9414799977102	"rlmJ; 23S rRNA (adenine2030-N6)-methyltransferase [EC:2.1.1.266]"
"ko:K10563"	"f__Bacteroidaceae"	0.468085106382979	0	1.9978292970668e-15	5.57919555750227	7.9414799977102	"mutM, fpg; formamidopyrimidine-DNA glycosylase [EC:3.2.2.23 4.2.99.18]"
"ko:K20509"	"f__Bacteroidaceae"	0.468085106382979	0	1.9978292970668e-15	5.57919555750227	7.9414799977102	"madB, oadB, gcdB, mmdB; carboxybiotin decarboxylase [EC:7.2.4.1]"
"ko:K21750"	"f__Bacteroidaceae"	0.468085106382979	0	1.9978292970668e-15	5.57919555750227	7.9414799977102	"E2.7.7.92; 3-deoxy-D-glycero-D-galacto-nononate cytidylyltransferase [EC:2.7.7.92]"
"ko:K03473"	"f__Bacteroidaceae"	0.978723404255319	0.351145038167939	2.16365378602117e-15	1.45298863385887	7.93158560218342	"pdxB; erythronate-4-phosphate dehydrogenase [EC:1.1.1.290]"
"ko:K02051"	"f__Bacteroidaceae"	0.404255319148936	0.961832061068702	2.38704311608855e-15	-1.23018680608282	-7.91937661185503	"ABC.SN.S; NitT/TauT family transport system substrate-binding protein"
"ko:K20862"	"f__Bacteroidaceae"	0.957446808510638	0.320610687022901	2.47634742843166e-15	1.54904898153678	7.91480810330329	"yigB; FMN hydrolase / 5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase [EC:3.1.3.102 3.1.3.104]"
"ko:K21055"	"f__Bacteroidaceae"	0.553191489361702	0.0229007633587786	2.5276868325851e-15	4.09743257026611	7.91225465118605	"E3.1.3.103; 3-deoxy-D-glycero-D-galacto-nononate 9-phosphatase [EC:3.1.3.103]"
"ko:K00965"	"f__Bacteroidaceae"	0.0851063829787234	0.732824427480916	2.58333032429644e-15	-2.96540718387812	-7.9095441705608	"galT, GALT; UDPglucose--hexose-1-phosphate uridylyltransferase [EC:2.7.7.12]"
"ko:K21749"	"f__Bacteroidaceae"	0.574468085106383	0.0305343511450381	2.66456632771994e-15	3.84990729413152	7.9056885436679	"CMAS; N-acylneuraminate/3-deoxy-D-glycero-D-galacto-nononate cytidylyltransferase [EC:2.7.7.43 2.7.7.92]"
"ko:K13566"	"f__Bacteroidaceae"	0.978723404255319	0.358778625954198	2.89853681745127e-15	1.42281194193846	7.8951984425528	"NIT2, yafV; omega-amidase [EC:3.5.1.3]"
"ko:K10716"	"f__Bacteroidaceae"	0.893617021276596	0.244274809160305	3.00197457090752e-15	1.82932290453286	7.8908241286781	"kch, trkA, mthK, pch; voltage-gated potassium channel"
"ko:K00595"	"f__Bacteroidaceae"	0.659574468085106	0.0687022900763359	3.3382570462342e-15	3.08876699579013	7.8775638141306	"cobL-cbiET; precorrin-6B C5,15-methyltransferase / cobalt-precorrin-6B C5,C15-methyltransferase [EC:2.1.1.132 2.1.1.289 2.1.1.196]"
"ko:K01251"	"f__Bacteroidaceae"	0.659574468085106	0.0687022900763359	3.3382570462342e-15	3.08876699579013	7.8775638141306	"AHCY, ahcY; adenosylhomocysteinase [EC:3.13.2.1]"
"ko:K02189"	"f__Bacteroidaceae"	0.659574468085106	0.0687022900763359	3.3382570462342e-15	3.08876699579013	7.8775638141306	"cbiG; cobalt-precorrin 5A hydrolase [EC:3.7.1.12]"
"ko:K05934"	"f__Bacteroidaceae"	0.659574468085106	0.0687022900763359	3.3382570462342e-15	3.08876699579013	7.8775638141306	"cobJ, cbiH; precorrin-3B C17-methyltransferase / cobalt-factor III methyltransferase [EC:2.1.1.131 2.1.1.272]"
"ko:K05936"	"f__Bacteroidaceae"	0.659574468085106	0.0687022900763359	3.3382570462342e-15	3.08876699579013	7.8775638141306	"cobM, cbiF; precorrin-4/cobalt-precorrin-4 C11-methyltransferase [EC:2.1.1.133 2.1.1.271]"
"ko:K06042"	"f__Bacteroidaceae"	0.659574468085106	0.0687022900763359	3.3382570462342e-15	3.08876699579013	7.8775638141306	"cobH-cbiC; precorrin-8X/cobalt-precorrin-8 methylmutase [EC:5.4.99.61 5.4.99.60]"
"ko:K03525"	"f__Bacteroidaceae"	0.957446808510638	0.32824427480916	4.00592410553319e-15	1.51611682711841	7.85474309030379	"coaX; type III pantothenate kinase [EC:2.7.1.33]"
"ko:K04047"	"f__Bacteroidaceae"	0.851063829787234	0.206106870229008	5.12199006999338e-15	1.99437524962349	7.8238793457156	"dps; starvation-inducible DNA-binding protein"
"ko:K06215"	"f__Bacteroidaceae"	0	0.595419847328244	5.54951342326393e-15	-5.91986406634067	-7.81378634507659	"pdxS, pdx1; pyridoxal 5'-phosphate synthase pdxS subunit [EC:4.3.3.6]"
"ko:K07007"	"f__Bacteroidaceae"	0	0.595419847328244	5.54951342326393e-15	-5.91986406634067	-7.81378634507659	"baiN; 3-dehydro-bile acid Delta4,6-reductase [EC:1.3.1.114]"
"ko:K09939"	"f__Bacteroidaceae"	0.48936170212766	0.00763358778625953	6.54375849163319e-15	4.82368723496693	7.79299814047767	"K09939; uncharacterized protein"
"ko:K01192"	"f__Bacteroidaceae"	0.702127659574468	0.099236641221374	1.02489328533059e-14	2.70467902881968	7.73612917994089	"E3.2.1.25, MANBA, manB; beta-mannosidase [EC:3.2.1.25]"
"ko:K21471"	"f__Bacteroidaceae"	1	0.419847328244275	1.08420666689921e-14	1.23245904873721	7.7289694736087	"cwlO; peptidoglycan DL-endopeptidase CwlO [EC:3.4.-.-]"
"ko:K08217"	"f__Bacteroidaceae"	0.595744680851064	0.0458015267175573	1.18190044051886e-14	3.44033333164964	7.7179775143229	"mef; MFS transporter, DHA3 family, macrolide efflux protein"
"ko:K00860"	"f__Bacteroidaceae"	0.914893617021277	0.282442748091603	1.21471248167141e-14	1.66113321971402	7.71448549496974	"cysC; adenylylsulfate kinase [EC:2.7.1.25]"
"ko:K00955"	"f__Bacteroidaceae"	0.914893617021277	0.282442748091603	1.21471248167141e-14	1.66113321971402	7.71448549496974	"cysNC; bifunctional enzyme CysN/CysC [EC:2.7.7.4 2.7.1.25]"
"ko:K00956"	"f__Bacteroidaceae"	0.914893617021277	0.282442748091603	1.21471248167141e-14	1.66113321971402	7.71448549496974	"cysN; sulfate adenylyltransferase subunit 1 [EC:2.7.7.4]"
"ko:K01244"	"f__Bacteroidaceae"	0.340425531914894	0.923664122137405	1.2154779729863e-14	-1.41379575262354	-7.71440514022162	"MTN; 5'-methylthioadenosine nucleosidase [EC:3.2.2.16]"
"ko:K02006"	"f__Bacteroidaceae"	0.659574468085106	0.0763358778625955	1.2154779729863e-14	2.95521239916842	7.71440514022162	"cbiO; cobalt/nickel transport system ATP-binding protein"
"ko:K02188"	"f__Bacteroidaceae"	0.659574468085106	0.0763358778625955	1.2154779729863e-14	2.95521239916842	7.71440514022162	"cbiD; cobalt-precorrin-5B (C1)-methyltransferase [EC:2.1.1.195]"
"ko:K05895"	"f__Bacteroidaceae"	0.659574468085106	0.0763358778625955	1.2154779729863e-14	2.95521239916842	7.71440514022162	"cobK-cbiJ; precorrin-6A/cobalt-precorrin-6A reductase [EC:1.3.1.54 1.3.1.106]"
"ko:K07404"	"f__Bacteroidaceae"	0.872340425531915	0.236641221374046	1.39496306962786e-14	1.83892144650041	7.69681805136238	"pgl; 6-phosphogluconolactonase [EC:3.1.1.31]"
"ko:K01572"	"f__Bacteroidaceae"	0.957446808510638	0.33587786259542	1.46007736471023e-14	1.48391966309096	7.69098396318618	NA
"ko:K09607"	"f__Bacteroidaceae"	0.170212765957447	0.801526717557252	1.89486543164021e-14	-2.17093738003789	-7.65756832570982	"ina; immune inhibitor A [EC:3.4.24.-]"
"ko:K02224"	"f__Bacteroidaceae"	0.680851063829787	0.0916030534351144	2.12174303553702e-14	2.76543096323401	7.64302649806102	"cobB-cbiA; cobyrinic acid a,c-diamide synthase [EC:6.3.5.9 6.3.5.11]"
"ko:K07005"	"f__Bacteroidaceae"	1	0.427480916030534	2.54289005225754e-14	1.20706330337344	7.61968830270922	"K07005; uncharacterized protein"
"ko:K02411"	"f__Bacteroidaceae"	0.851063829787234	0.221374045801527	2.60769983400171e-14	1.89589314674491	7.61643887810115	"fliH; flagellar assembly protein FliH"
"ko:K06079"	"f__Bacteroidaceae"	0.808510638297872	0.183206106870229	2.73690715802303e-14	2.08286047204574	7.61019120770481	"cutF, nlpE; copper homeostasis protein (lipoprotein)"
"ko:K03592"	"f__Bacteroidaceae"	0.702127659574468	0.106870229007634	3.08812580696606e-14	2.60722841804655	7.59457150870013	"pmbA; PmbA protein"
"ko:K02227"	"f__Bacteroidaceae"	0.74468085106383	0.137404580152672	4.21991587662153e-14	2.35608531584435	7.55403040848191	"cbiB, cobD; adenosylcobinamide-phosphate synthase [EC:6.3.1.10]"
"ko:K00335"	"f__Bacteroidaceae"	0.48936170212766	0.0152671755725191	6.95879527947569e-14	4.30474886957577	7.48864561668407	"nuoF; NADH-quinone oxidoreductase subunit F [EC:7.1.1.2]"
"ko:K00336"	"f__Bacteroidaceae"	0.48936170212766	0.0152671755725191	6.95879527947569e-14	4.30474886957577	7.48864561668407	"nuoG; NADH-quinone oxidoreductase subunit G [EC:7.1.1.2]"
"ko:K07289"	"f__Bacteroidaceae"	0.48936170212766	0.0152671755725191	6.95879527947569e-14	4.30474886957577	7.48864561668407	"asmA; AsmA protein"
"ko:K18331"	"f__Bacteroidaceae"	0.48936170212766	0.0152671755725191	6.95879527947569e-14	4.30474886957577	7.48864561668407	"hndC; NADP-reducing hydrogenase subunit HndC [EC:1.12.1.3]"
"ko:K18332"	"f__Bacteroidaceae"	0.48936170212766	0.0152671755725191	6.95879527947569e-14	4.30474886957577	7.48864561668407	"hndD; NADP-reducing hydrogenase subunit HndD [EC:1.12.1.3]"
"ko:K00769"	"f__Bacteroidaceae"	0.425531914893617	0	7.05956603177195e-14	5.44470653534577	7.48675806710202	"gpt; xanthine phosphoribosyltransferase [EC:2.4.2.22]"
"ko:K05783"	"f__Bacteroidaceae"	0.425531914893617	0	7.05956603177195e-14	5.44470653534577	7.48675806710202	"benD-xylL; dihydroxycyclohexadiene carboxylate dehydrogenase [EC:1.3.1.25 1.3.1.-]"
"ko:K07223"	"f__Bacteroidaceae"	0.425531914893617	0	7.05956603177195e-14	5.44470653534577	7.48675806710202	"yfeX; porphyrinogen peroxidase [EC:1.11.1.-]"
"ko:K11748"	"f__Bacteroidaceae"	0.638297872340426	0.0763358778625955	7.49076764780448e-14	2.90862472055648	7.47896946124566	"kefG; glutathione-regulated potassium-efflux system ancillary protein KefG"
"ko:K09384"	"f__Bacteroidaceae"	0.957446808510638	0.358778625954198	8.24244303974186e-14	1.39142730117228	7.46639061455026	"K09384; uncharacterized protein"
"ko:K03640"	"f__Bacteroidaceae"	0.446808510638298	0.961832061068702	8.77531830139067e-14	-1.08911749894434	-7.45813882858116	"pal; peptidoglycan-associated lipoprotein"
"ko:K13695"	"f__Bacteroidaceae"	0.872340425531915	0.251908396946565	9.82478236478216e-14	1.75227307120812	7.44323669133267	"nlpC; probable lipoprotein NlpC"
"ko:K00957"	"f__Bacteroidaceae"	0.914893617021277	0.305343511450382	1.02292342577657e-13	1.55236318528178	7.43790788887214	"cysD; sulfate adenylyltransferase subunit 2 [EC:2.7.7.4]"
"ko:K11175"	"f__Bacteroidaceae"	0.978723404255319	0.404580152671756	1.17155787174182e-13	1.25391593144634	7.41995991386122	"purN; phosphoribosylglycinamide formyltransferase 1 [EC:2.1.2.2]"
"ko:K18697"	"f__Bacteroidaceae"	0.148936170212766	0.763358778625954	1.22502022941003e-13	-2.28269038207958	-7.41404748787492	"pgpC; phosphatidylglycerophosphatase C [EC:3.1.3.27]"
"ko:K07173"	"f__Bacteroidaceae"	0.340425531914894	0.908396946564886	1.30810638577868e-13	-1.39000995226795	-7.40534429692846	"luxS; S-ribosylhomocysteine lyase [EC:4.4.1.21]"
"ko:K07220"	"f__Bacteroidaceae"	0.446808510638298	0.00763358778625953	2.23449522918087e-13	4.69519158430253	7.33396017463595	"K07220; uncharacterized protein"
"ko:K03673"	"f__Bacteroidaceae"	0.893617021276596	0.290076335877863	3.04264077315266e-13	1.59038189478312	7.29249623341247	"dsbA; protein dithiol oxidoreductase (disulfide-forming) [EC:1.8.4.15]"
"ko:K11777"	"f__Bacteroidaceae"	0.191489361702128	0.793893129770992	3.22751193730559e-13	-1.99630005215574	-7.28454773163282	"K11777; HAD superfamily phosphatase"
"ko:K21559"	"f__Bacteroidaceae"	0	0.541984732824427	3.227731860136e-13	-5.78655645938521	-7.28453854502985	"cprC; NosR/NirI family transcriptional regulator, putative reductive dehalogenation system regulator"
"ko:K03578"	"f__Bacteroidaceae"	0.659574468085106	0.099236641221374	3.92148288954597e-13	2.61578765643157	7.25824379845174	"hrpA; ATP-dependent helicase HrpA [EC:3.6.4.13]"
"ko:K00334"	"f__Bacteroidaceae"	0.468085106382979	0.0152671755725191	3.94895995398875e-13	4.2419311522325	7.25729905521874	"nuoE; NADH-quinone oxidoreductase subunit E [EC:7.1.1.2]"
"ko:K18330"	"f__Bacteroidaceae"	0.468085106382979	0.0152671755725191	3.94895995398875e-13	4.2419311522325	7.25729905521874	"hndA; NADP-reducing hydrogenase subunit HndA [EC:1.12.1.3]"
"ko:K02574"	"f__Bacteroidaceae"	0.0212765957446809	0.580152671755725	3.99635840892138e-13	-4.2379328278846	-7.25568442598291	"napH; ferredoxin-type protein NapH"
"ko:K01420"	"f__Bacteroidaceae"	1	0.465648854961832	4.11643258860688e-13	1.08638648272344	7.25167679014977	"fnr; CRP/FNR family transcriptional regulator, anaerobic regulatory protein"
"ko:K21556"	"f__Bacteroidaceae"	1	0.465648854961832	4.11643258860688e-13	1.08638648272344	7.25167679014977	"malR; CRP/FNR family transcriptional regulator, polysaccharide utilization system transcription regulator"
"ko:K11641"	"f__Bacteroidaceae"	0.936170212765957	0.343511450381679	4.28923601931806e-13	1.42034279750763	7.24610627556073	"natR; two-component system, LytTR family, response regulator NatR"
"ko:K01560"	"f__Bacteroidaceae"	0.957446808510638	0.381679389312977	4.41808734111659e-13	1.30450912841294	7.2420942188311	"E3.8.1.2; 2-haloacid dehalogenase [EC:3.8.1.2]"
"ko:K05340"	"f__Bacteroidaceae"	0.531914893617021	0.0381679389312977	4.96477975189784e-13	3.49192119915146	7.22625968367353	"glcU; glucose uptake protein"
"ko:K06216"	"f__Bacteroidaceae"	0.531914893617021	0.0381679389312977	4.96477975189784e-13	3.49192119915146	7.22625968367353	"rbsU; putative ribose uptake protein"
